"region","time_stamp","val_O3_mean","val_NO2_mean","val_SO2_mean","val_PM10_mean","val_PM2.5_mean","val_O3_max","val_NO2_max","val_SO2_max","val_PM10_max","val_PM2.5_max","val_Corylus","val_Alnus","val_Salix","val_Betula","val_Fraxinus","val_Ulmus","val_Quercus","val_Platanus","val_Poaceae","val_Urtica","val_Artemisia","val_Ambrosia","val_Temperature.mean","val_Temperature.max","val_Humidity.mean","val_Humidity.max","val_Pressure.mean","val_Pressure.max","val_Daily.rain","extra_rings_O3_mean","extra_rings_NO2_mean","extra_rings_SO2_mean","extra_rings_PM10_mean","extra_rings_PM2.5_mean","extra_rings_O3_max","extra_rings_NO2_max","extra_rings_SO2_max","extra_rings_PM10_max","extra_rings_PM2.5_max","extra_rings_Corylus","extra_rings_Alnus","extra_rings_Salix","extra_rings_Betula","extra_rings_Fraxinus","extra_rings_Ulmus","extra_rings_Quercus","extra_rings_Platanus","extra_rings_Poaceae","extra_rings_Urtica","extra_rings_Artemisia","extra_rings_Ambrosia","extra_rings_Temperature.mean","extra_rings_Temperature.max","extra_rings_Humidity.mean","extra_rings_Humidity.max","extra_rings_Pressure.mean","extra_rings_Pressure.max","extra_rings_Daily.rain"
"BT","2017-08-28",39.6666666666667,16.8333333333333,1.33333333333333,7.2,3.5,151,202.833333333333,40,16.8,9,0,0,0,0,0,0,0,0,2,16,0,0,16.1428571428571,16.1428571428571,89.7666666666667,89.7666666666667,,,0.685714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-06-08",31,21.2,2.66666666666667,6.75,5,143.666666666667,196.8,65.6666666666667,17,10,0,0,0,0,0,0,0,0,7,3,0,0,13.2555555555556,13.2555555555556,94.3222222222222,94.3222222222222,,,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-06-09",46,23.3333333333333,1,11,5.5,150.666666666667,158.166666666667,58.3333333333333,21.2,12,0,0,0,0,0,0,0,0,55,91,0,1,13.43,13.43,84,84,,,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-06-06",59.3333333333333,6.4,2,6.5,2.5,159.666666666667,165,54.6666666666667,11,6.5,0,0,0,0,0,0,0,0,7,4,0,0,12.15,12.15,76.57,76.57,,,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-08-19",56.3333333333333,12.3333333333333,2,12.3333333333333,4,153.333333333333,189,51,21.6666666666667,7,0,0,0,0,0,0,0,0,0,2,0,0,13.4,13.4,81.7833333333333,81.7833333333333,,,4.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-03",46,28.2,2.33333333333333,10,8,152.666666666667,222.2,65.6666666666667,27.2,16,,,,,,,,,,,,,5.1625,5.1625,95.6625,95.6625,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-08-13",42.6666666666667,15.1666666666667,1,9.6,5,156.333333333333,159.333333333333,51,14.2,9,0,0,0,0,0,0,0,0,0,26,0,0,13.4,13.4,77.64,77.64,,,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-05-18",48,27.6666666666667,0.666666666666667,11,4.5,163.333333333333,171.5,51,23,10.5,0,0,0,0,0,0,0,0,1,0,0,0,10.8222222222222,10.8222222222222,77.4666666666667,77.4666666666667,,,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-10-08",54,15.5,1,10.2,4.66666666666667,153.666666666667,186.833333333333,3,18,8,0,0,0,0,0,0,0,0,0,0,0,0,13.15,13.15,85.0428571428571,85.0428571428571,,,2.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-10-05",34,34.8333333333333,1,13.2,5.33333333333333,154,206.833333333333,71.3333333333333,26.2,14,0,0,0,0,0,0,0,0,0,0,0,0,7.85714285714286,7.85714285714286,85.5571428571429,85.5571428571429,,,2.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-06-20",51.3333333333333,14.8333333333333,1.33333333333333,19,3,152.666666666667,192.166666666667,47.3333333333333,118.8,6,0,0,0,0,1,0,0,0,26,19,0,0,11.4555555555556,11.4555555555556,84.4555555555555,84.4555555555555,,,15.7555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-18",66.6666666666667,15,1.33333333333333,4,5,171.333333333333,165.8,67.6666666666667,18.75,14,1,18,5,0,4,0,0,0,0,0,0,0,9.75555555555556,9.75555555555556,93.5111111111111,93.5111111111111,,,4.23333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-09-10",38.6666666666667,22.8,0.666666666666667,10.8,5,148,119.4,47.3333333333333,20,9,0,0,0,0,0,0,0,0,0,2,0,0,11.7111111111111,11.7111111111111,88.95,88.95,,,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-06-21",54.6666666666667,14.5,1,14,3.5,155.666666666667,199.166666666667,36.3333333333333,59.4,6,0,0,0,0,0,0,0,0,34,4,0,0,12.9571428571429,12.9571428571429,70.7857142857143,70.7857142857143,,,0.188888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-07-17",43.3333333333333,14.4,0.666666666666667,12,6,152.666666666667,163.2,36.3333333333333,19.3333333333333,9.5,1,0,0,0,0,0,0,0,4,6,0,0,15.2888888888889,15.2888888888889,72.9666666666667,72.9666666666667,,,0.511111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-19",71.3333333333333,14.6,1.33333333333333,8.25,5,177.333333333333,199.6,86,31.25,15.5,2,1,2,0,0,0,0,0,0,0,0,0,10.7625,10.7625,93.3625,93.3625,,,7.85555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-20",75,16.8,1,8.75,5,179.333333333333,147,60.3333333333333,19.75,12,0,3,1,0,0,0,0,0,0,0,0,0,6.34444444444444,6.34444444444444,79.5222222222222,79.5222222222222,,,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-05-16",56.3333333333333,17.5,1.33333333333333,8.4,3.5,168.666666666667,215,43.6666666666667,17.4,9.5,0,0,0,0,0,0,0,1,3,0,0,0,14.6,14.6,88.04,88.04,,,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-08-20",45.3333333333333,13.6666666666667,1,10,3,153,125.833333333333,26.6666666666667,14.3333333333333,7,0,0,0,0,0,0,0,0,1,13,0,0,14.04,14.04,73.6,73.6,,,0.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-08-17",37.3333333333333,21.6666666666667,1.33333333333333,16,6,142,163.333333333333,43.6666666666667,29.6666666666667,11,0,0,0,0,0,0,0,0,3,55,0,0,15.4166666666667,15.4166666666667,83.0333333333333,83.0333333333333,,,3.55714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-05-21",54.3333333333333,12.1666666666667,1,8.6,4.5,166,148,23.3333333333333,16,7.5,0,0,0,0,0,0,0,0,7,0,0,0,12.5111111111111,12.5111111111111,88.0111111111111,88.0111111111111,,,5.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-09-15",36.3333333333333,23.1666666666667,1,9.6,4.66666666666667,151,159.5,36.3333333333333,16.6,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,12.7571428571429,12.7571428571429,87.7285714285714,87.7285714285714,,,1.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-06-23",40.3333333333333,18.5,1.33333333333333,11,5.5,154.333333333333,157,75,18.8,10,0,0,0,0,0,0,0,0,82,20,0,0,13.8857142857143,13.8857142857143,75.0857142857143,75.0857142857143,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-07-16",37.3333333333333,12,1,8.75,4,141.333333333333,191.4,23.3333333333333,18.25,6.5,1,0,0,0,0,0,0,0,2,1,0,0,16.6285714285714,16.6285714285714,68.1428571428571,68.1428571428571,,,5.93333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-12-03",36.6666666666667,45.3333333333333,2.66666666666667,12.5,8.66666666666667,158.333333333333,220.833333333333,97,39.75,28,0,0,0,0,0,0,0,0,0,0,0,0,3.45714285714286,3.45714285714286,91.1,91.1,,,8.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-12-26",36.6666666666667,20.3333333333333,1.33333333333333,18.6,14.6666666666667,143.333333333333,183.833333333333,58.3333333333333,31,25.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,9.85,9.85,87.24,87.24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-10-06",36.6666666666667,27.3333333333333,1,12.4,7,158.333333333333,189.5,40,28.8,24.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7.3,7.3,81.0857142857143,81.0857142857143,,,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-10-13",39.3333333333333,29.6,1.33333333333333,10,4.5,155.333333333333,170.2,43.6666666666667,30,11,0,0,0,0,0,0,0,0,0,0,0,0,11.7428571428571,11.7428571428571,97.4,97.4,,,12.1142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-12-30",52.5,14,1.33333333333333,10.2,8,153.5,164,51,17.8,14,0,0,0,0,0,0,0,0,0,0,0,0,10.0833333333333,10.0833333333333,91.7,91.7,,,0.633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-12-27",31.6666666666667,29.6666666666667,1.33333333333333,16.25,13.3333333333333,140.666666666667,200.666666666667,51,34.25,30.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.6,92.2142857142857,92.2142857142857,,,1.67142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-06-02",41,26,1,11.4,4,154,179.833333333333,40,21.2,11.5,0,0,0,0,0,0,0,0,55,38,0,0,14.225,14.225,74.0625,74.0625,,,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-05-30",47.3333333333333,21,1.66666666666667,11,4.5,166.666666666667,135.333333333333,54.6666666666667,18.6,8.5,0,0,0,0,0,0,0,0,24,9,0,0,13.63,13.63,85.28,85.28,,,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-05-31",46.6666666666667,19.6666666666667,1.66666666666667,11.8,5,159,154,67.6666666666667,23.2,10,0,0,0,0,0,0,0,0,24,12,0,0,13.9,13.9,77.3111111111111,77.3111111111111,,,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-05-24",41,21.1666666666667,1,12.6,7.5,149,138,51,24.2,13.5,0,0,0,0,0,0,0,0,12,0,0,0,15.38,15.38,86.84,86.84,,,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-07-22",27.6666666666667,10,0.666666666666667,7.25,2.66666666666667,130,136,19.6666666666667,11.25,5,0,1,0,0,0,0,0,0,8,16,0,0,18.425,18.425,80.25,80.25,,,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-07-19",39.6666666666667,23.3333333333333,1.33333333333333,8.75,4,152.666666666667,222.166666666667,51,14.75,7.66666666666667,1,0,0,0,0,0,0,0,8,3,0,0,16.075,16.075,75.225,75.225,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-12-06",43.3333333333333,35.3333333333333,1.33333333333333,15.2,10.3333333333333,157.666666666667,211.166666666667,75,37.2,24.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,11.1714285714286,11.1714285714286,93.2428571428571,93.2428571428571,,,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-12-29",51,23.5,1.66666666666667,14,10,164.5,240.833333333333,67.6666666666667,36.2,23.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,9.2,9.2,87.6333333333333,87.6333333333333,,,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-09-13",38,21.5,1,9.2,4,137,133.833333333333,56.6666666666667,15.8,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,11.8666666666667,11.8666666666667,86.6444444444444,86.6444444444444,,,0.188888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-06-24",42.6666666666667,21,1.66666666666667,14.8,10.5,168.666666666667,191.166666666667,58.3333333333333,24,17.5,0,0,1,0,0,0,0,0,80,52,0,0,16.1857142857143,16.1857142857143,67.5571428571428,67.5571428571428,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-02-24",60,31.4,2.33333333333333,10.6,7,178,135.4,72.6666666666667,37.2,13,0,0,0,0,0,0,0,0,0,0,0,0,2.37,2.37,86.03,86.03,,,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-07-24",34.3333333333333,21.5,1,8.75,4,144,190.5,40,18,13.6666666666667,0,0,0,0,0,0,0,0,3,20,0,0,15.575,15.575,75.1714285714286,75.1714285714286,,,1.32222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-10-10",67,22.3333333333333,1.33333333333333,19.6,13,173.5,193.666666666667,40,32.4,23,0,0,0,0,0,0,0,0,0,0,0,0,13.7,13.7,84.175,84.175,,,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-17",70,11.6,2.66666666666667,2.75,3,171.333333333333,160.2,78.6666666666667,8.25,6.5,2,2,5,0,0,0,0,0,0,0,0,0,6.76666666666667,6.76666666666667,93.8888888888889,93.8888888888889,,,3.02222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-06-26",58.6666666666667,39.1666666666667,2.33333333333333,31,13.5,70.6666666666667,196.333333333333,86,241.25,25,0,0,0,0,0,0,0,0,50,43,0,0,20.0714285714286,20.0714285714286,63.5,63.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-10",50,26.4,2,12.75,8.5,161.666666666667,150.8,58.3333333333333,27,15.5,,,,,,,,,,,,,9.7125,9.7125,92.8,92.8,,,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-05-28",51.3333333333333,8.5,2,5.4,2.5,151.666666666667,129.5,69.3333333333333,11.2,5,0,0,0,0,0,0,0,0,7,7,0,0,13.3444444444444,13.3444444444444,76.0555555555556,76.0555555555556,,,5.02222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-02-26",74,12.8,2.66666666666667,6.5,5,176.666666666667,153.8,97,15.75,14,0,0,0,0,0,0,0,0,0,0,0,0,7.32222222222222,7.32222222222222,91,91,,,2.51111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-07-20",31.3333333333333,16.3333333333333,0.666666666666667,7,3.33333333333333,139,182.166666666667,19.6666666666667,17.5,7.33333333333333,0,0,0,0,0,0,0,0,0,1,0,0,15.1,15.1,89.525,89.525,,,7.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-10-12",65,16.4,1,11.75,7,165.5,140.8,28,24.25,13,0,0,0,0,0,0,0,0,0,0,0,0,13.8125,13.8125,73.1875,73.1875,,,8.9875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-09-16",46.6666666666667,15.5,1,9,4.33333333333333,153,129.833333333333,36.3333333333333,16.2,8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,13.5125,13.5125,78.65,78.65,,,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-10-09",57.3333333333333,16,1,10.25,4.66666666666667,156,160.166666666667,3,16.25,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,13.5625,13.5625,82.35,82.35,,,1.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-10-07",48.3333333333333,12.6666666666667,1.33333333333333,9.4,5,152,199.5,40,18.8,10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,80.7833333333333,80.7833333333333,,,0.042857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-13",63.3333333333333,23.6,1.33333333333333,32.3333333333333,14,172,175.6,47.3333333333333,69.6666666666667,26,,,,,,,,,,,,,9,9,87.73,87.73,,,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-06-11",55.6666666666667,7.83333333333333,1,8.2,4,153.333333333333,118.333333333333,40,14.8,7,0,0,0,0,0,0,0,0,6,18,0,0,14.325,14.325,85.0625,85.0625,,,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-11",47.3333333333333,31.2,1.33333333333333,15,11.5,162,180.2,71.3333333333333,29.75,20.5,,,,,,,,,,,,,9.5125,9.5125,94.05,94.05,,,4.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-01",50.3333333333333,42.4,1.66666666666667,17,8,166,204,71.3333333333333,59.75,25,,,,,,,,,,,,,2.96,2.96,92.42,92.42,,,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-08-11",42,15.3333333333333,2,6.6,2.5,144.5,200.5,50.6666666666667,17,6,0,0,0,0,0,0,0,0,9,22,0,0,15.56,15.56,90.96,90.96,,,0.242857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-08-08",44.6666666666667,19.1666666666667,1.33333333333333,8.8,4,151,143,47.3333333333333,22,8,0,0,0,0,0,0,0,0,8,7,0,0,13.7166666666667,13.7166666666667,76.3,76.3,,,4.17142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-07-23",28.3333333333333,16.3333333333333,1,7,3,128,158.5,36.3333333333333,18,5.33333333333333,0,0,0,0,2,0,0,0,10,11,0,0,20.4285714285714,20.4285714285714,76.5857142857143,76.5857142857143,,,0.077777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-06-27",79.3333333333333,41,2.66666666666667,22.25,21.5,42.6666666666667,192,44.3333333333333,52.75,32.5,0,0,0,0,0,0,0,0,50,53,0,0,22.025,22.025,61.7142857142857,61.7142857142857,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-07-21",37.3333333333333,13.6666666666667,0.666666666666667,6.75,3.33333333333333,140.666666666667,190.333333333333,3,10.75,7.33333333333333,0,0,0,0,0,0,0,0,2,12,0,0,14.25,14.25,85.9166666666667,85.9166666666667,,,0.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-08-30",34.3333333333333,27,1.33333333333333,10.4,5.5,144.333333333333,163.666666666667,40,21.4,10,0,0,0,0,0,0,0,0,8,6,0,0,12.24,12.24,83.46,83.46,,,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-06-10",55.3333333333333,12.1666666666667,1.66666666666667,9.4,4,160,141.5,43.6666666666667,19.2,9,0,0,0,0,0,0,0,0,118,50,0,0,15.3857142857143,15.3857142857143,91.9285714285714,91.9285714285714,,,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-08-23",35.6666666666667,22.1666666666667,1,12,5.5,145,187.833333333333,36.3333333333333,40.2,13,0,0,0,0,0,0,0,0,4,59,0,0,15.1714285714286,15.1714285714286,87.2428571428571,87.2428571428571,,,18.8714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-04",55.3333333333333,25.5,2.66666666666667,11,9,163.333333333333,236.25,86,30,28.5,,,,,,,,,,,,,6.5,6.5,92.5777777777778,92.5777777777778,,,28.0111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-08-14",40.6666666666667,20.3333333333333,2.33333333333333,9.25,2.5,150,167,54.6666666666667,24.5,7,0,0,0,0,0,0,0,0,0,11,0,0,15.7714285714286,15.7714285714286,91.35,91.35,,,10.7714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-05-22",59,21.3333333333333,1.33333333333333,14.5,5,165.333333333333,145.833333333333,60.3333333333333,26,14.5,0,0,0,0,1,1,0,1,6,0,0,0,13.24,13.24,84.17,84.17,,,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-05-19",43.6666666666667,27.5,1,10.4,5,160.666666666667,159.5,56.6666666666667,22.4,10.5,0,0,0,0,0,0,0,0,3,0,0,0,12.1625,12.1625,69.775,69.775,,,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-02-27",66,44.25,2.5,21.3333333333333,10,169.5,145,113.5,61.6666666666667,53,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.64,87.4111111111111,87.4111111111111,,,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-08",62.6666666666667,29.4,1.66666666666667,17.6,9,170,173.4,78.6666666666667,33.6,21.5,,,,,,,,,,,,,6.8,6.8,89.775,89.775,,,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2018-07-18",35.6666666666667,23.5,1,11.5,7.66666666666667,148.666666666667,170.666666666667,47.3333333333333,17.25,12.3333333333333,1,0,0,0,0,0,0,0,3,4,0,0,15.2375,15.2375,82.7625,82.7625,,,0.588888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-05-25",60.3333333333333,20.3333333333333,2,15.6,11,67.3333333333333,186.333333333333,62,29,17.5,0,0,0,0,0,0,0,0,22,22,0,0,14.85,14.85,85.8875,85.8875,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-22",65.3333333333333,16,3.33333333333333,7.5,7.5,173,180.6,50.6666666666667,28.25,35.5,0,3,2,0,0,0,0,0,0,0,0,0,4.1125,4.1125,78.0375,78.0375,,,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-21",56.3333333333333,30.4,2.33333333333333,16.75,14,173.333333333333,205.4,76,55.75,58.5,2,0,0,1,0,0,0,0,0,0,0,0,2.65,2.65,78.7625,78.7625,,,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-14",66,20.2,1.33333333333333,23.75,10.5,171.333333333333,180.6,75,44.75,18,0,0,0,0,0,0,0,0,0,0,0,0,9.23,9.23,81.38,81.38,,,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-02",56.6666666666667,38,1.66666666666667,11.2,9,165.666666666667,181.5,78.6666666666667,31.2,21,,,,,,,,,,,,,3.55555555555556,3.55555555555556,90.8888888888889,90.8888888888889,,,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT","2017-03-05",51,25.8,2.66666666666667,11.2,8,167,202.6,100.666666666667,25.2,18.5,,,,,,,,,,,,,3.2,3.2,92.2875,92.2875,,,2.72222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
